,id,popularity,release_date,title,vote_average,vote_count
2434,12902,1.6125,2004-05-20,Scooby-Doo! and the Loch Ness Monster,7.3,447
2435,11948,4.5074,1983-05-28,"Merry Christmas, Mr. Lawrence",7.3,510
2436,9587,4.6421,1994-12-21,Little Women,7.278,1325
2437,9325,7.0214,1967-10-18,The Jungle Book,7.279,6592
2438,8923,2.3897,2005-09-09,Green Street Hooligans,7.278,2520
2439,6404,2.4885,1979-01-17,Nosferatu the Vampyre,7.278,1058
2440,1802,3.503,1995-08-30,La Cérémonie,7.3,386
2441,93289,0.8029,1973-05-24,Now Where Did the Seventh Company Get to?,7.277,377
2442,23566,2.3226,2009-09-15,Barbie and the Three Musketeers,7.3,720
2443,508642,4.2041,2018-03-28,Gonjiam: Haunted Asylum,7.3,884
2444,438148,12.2498,2022-06-29,Minions: The Rise of Gru,7.275,3945
2445,269258,0.5482,2014-12-25,Head Full of Honey,7.276,366
2446,228194,2.0476,2014-08-06,The Hundred-Foot Journey,7.3,1527
2447,23550,0.5275,2001-03-16,His Secret Life,7.276,585
2448,21956,1.3132,2003-09-30,Scooby-Doo! and the Monster of Mexico,7.276,332
2449,11499,1.6255,2008-10-15,Frost/Nixon,7.276,1275
2450,1572,11.7496,1995-05-19,Die Hard: With a Vengeance,7.276,6552
2451,764,4.9994,1981-10-15,The Evil Dead,7.276,4376
2452,1155089,3.1001,2024-01-08,Justice League: Crisis on Infinite Earths Part One,7.275,391
2453,323661,2.464,2015-02-05,Mune: Guardian of the Moon,7.275,589
2454,83533,103.6693,2025-12-17,Avatar: Fire and Ash,7.274,1854
2455,18183,2.9965,1992-04-16,Like Water for Chocolate,7.275,547
2456,590223,3.442,2020-10-16,Love and Monsters,7.274,4357
2457,550231,1.7703,2020-04-16,The Secret: Dare to Dream,7.274,648
2458,300671,7.5595,2016-01-14,13 Hours: The Secret Soldiers of Benghazi,7.272,3865
2459,114150,18.4186,2012-09-28,Pitch Perfect,7.274,6804
2460,10654,1.9818,1979-03-15,Hair,7.3,720
2461,2748,0.9925,1954-09-07,Journey to Italy,7.3,317
2462,779,0.7981,1932-05-06,Vampyr,7.274,583
2463,663870,3.6933,2020-11-19,Riders of Justice,7.274,1027
2464,637693,2.6363,2021-05-20,Spirit Untamed,7.3,543
2465,283591,3.9666,2017-03-23,The Secret Scripture,7.273,308
2466,15384,2.3298,2009-01-07,Red Cliff II,7.3,484
2467,1078605,29.0473,2025-08-04,Weapons,7.3,2978
2468,603661,2.2529,2021-12-09,The Hating Game,7.3,1167
2469,121642,0.6202,2012-09-13,Twice Born,7.272,469
2470,379291,1.9414,2016-03-26,Justice League vs. Teen Titans,7.3,1023
2471,99861,16.9137,2015-04-22,Avengers: Age of Ultron,7.3,24163
2472,34653,2.1126,2009-12-11,A Single Man,7.3,1637
2473,17814,1.4657,1976-10-08,Assault on Precinct 13,7.271,1180
2474,14646,1.1945,1996-09-07,Family Resemblances,7.271,308
2475,2640,11.1725,1989-03-31,Heathers,7.271,1837
2476,690,1.4979,1959-12-16,Pickpocket,7.271,554
2477,381,2.6584,1955-08-03,To Catch a Thief,7.271,1641
2478,50646,8.5528,2011-07-29,"Crazy, Stupid, Love.",7.27,9116
2479,11929,2.6114,1995-03-24,Dolores Claiborne,7.27,857
2480,50646,8.5528,2011-07-29,"Crazy, Stupid, Love.",7.27,9116
2481,15362,1.1309,2008-11-19,Mesrine: Public Enemy #1,7.27,934
2482,11929,2.6114,1995-03-24,Dolores Claiborne,7.27,857
2483,5506,1.8994,1955-12-08,The Ladykillers,7.269,528
2484,1056360,3.4381,2023-11-10,American Fiction,7.266,1273
2485,889699,3.3605,2022-07-13,Holy Spider,7.268,494
2486,37136,6.0775,1988-12-02,The Naked Gun: From the Files of Police Squad!,7.268,4378
2487,13283,2.3506,2007-09-17,Barbie as the Island Princess,7.268,768
2488,11190,0.7641,2003-06-25,The Return,7.3,686
2489,9550,2.4583,2004-08-03,House of Flying Daggers,7.268,1755
2490,449924,1.9129,2019-12-19,Ip Man 4: The Finale,7.266,2089
2491,424488,2.4977,2017-06-09,Megan Leavey,7.267,836
2492,79120,1.014,2011-10-23,Weekend,7.267,557
2493,40794,14.4794,2010-03-12,Loose Cannons,7.267,804
2494,285,12.5656,2007-05-19,Pirates of the Caribbean: At World's End,7.267,15255
2495,498248,4.6479,2018-08-02,Mia and the White Lion,7.266,907
2496,64956,0.8677,2010-12-07,Inception: The Cobol Job,7.266,310
2497,44741,5.5221,1973-03-29,Malicious,7.265,345
2498,12614,1.7864,1982-04-25,Victor/Victoria,7.265,442
2499,11663,2.8451,1991-08-14,The Commitments,7.265,591
2500,11663,2.8451,1991-08-14,The Commitments,7.265,591
2501,1791,4.5493,2001-09-05,The Piano Teacher,7.265,1238
2502,969492,5.2105,2024-02-09,Land of Bad,7.265,1422
2503,19666,1.7232,2001-06-15,Lagaan: Once Upon a Time in India,7.264,622
2504,10559,5.6688,2000-04-28,Frequency,7.264,1955
2505,2277,3.4158,1999-12-17,Bicentennial Man,7.264,3825
2506,286192,0.9631,2014-10-10,Lava,7.263,1123
2507,284689,1.0771,2015-01-16,Testament of Youth,7.263,783
2508,16620,2.3201,1987-07-24,La Bamba,7.263,763
2509,14168,2.9792,1957-08-07,3:10 to Yuma,7.263,405
2510,1147400,5.2144,2023-10-21,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",7.262,622
2511,2657,2.1931,1998-09-17,Pleasantville,7.262,1835
2512,766,6.1924,1992-10-31,Army of Darkness,7.262,3444
2513,3,1.8129,1986-10-17,Shadows in Paradise,7.262,434
2514,17159,0.6743,1987-11-25,Eddie Murphy Raw,7.261,356
2515,11868,13.4863,1958-04-21,Dracula,7.261,691
2516,6145,3.8371,2007-04-19,Fracture,7.261,4228
2517,332270,1.6399,2015-04-02,Battle for Sevastopol,7.26,490
2518,24748,1.28,1963-05-28,Hud,7.26,341
2519,19908,15.1716,2009-10-02,Zombieland,7.26,12993
2520,9474,2.0431,1973-12-13,My Name Is Nobody,7.26,1029
2521,571468,0.875,2021-10-28,Freaks Out,7.259,946
2522,76543,1.2068,2011-10-07,Tyrannosaur,7.259,493
2523,41201,1.9557,2010-06-16,The Illusionist,7.3,665
2524,2759,5.0023,1994-05-31,"The Adventures of Priscilla, Queen of the Desert",7.261,894
2525,541671,20.6652,2025-06-04,Ballerina,7.256,2371
2526,436343,1.3059,2017-03-02,On Body and Soul,7.258,594
2527,37724,17.5172,2012-10-24,Skyfall,7.258,15941
2528,9833,6.4401,2004-12-08,The Phantom of the Opera,7.3,1745
2529,8363,12.7307,2007-08-17,Superbad,7.258,7910
2530,44874,3.8261,2010-09-14,Barbie: A Fashion Fairytale,7.257,787
2531,21450,3.1353,1993-08-06,Naked,7.3,649
2532,18311,1.9697,1990-12-15,Days of Being Wild,7.256,568
2533,14621,2.6135,1989-03-03,Lean On Me,7.257,337
2534,14202,2.2476,2006-12-09,The Painted Veil,7.257,1244
2535,1368166,91.9749,2025-12-18,The Housemaid,7.253,1385
2536,36940,0.5109,2010-01-15,The First Beautiful Thing,7.256,515
2537,20352,14.0076,2010-07-08,Despicable Me,7.256,15877
2538,9603,18.2658,1995-07-19,Clueless,7.3,4721
2539,1071806,1.4507,2023-04-04,Hunger,7.255,467
2540,407448,7.2797,2017-07-28,Detroit,7.255,1722
2541,323677,6.6272,2016-02-19,Race,7.256,1602
2542,318781,8.9093,2016-02-12,Colonia,7.255,1968
2543,10501,8.2667,2000-03-31,The Road to El Dorado,7.255,3989
2544,1598,17.5497,1991-11-13,Cape Fear,7.255,3784
2545,590,2.4882,2002-12-27,The Hours,7.251,1845
2546,340,0.635,2005-09-05,Everything Is Illuminated,7.255,812
2547,1071585,12.4243,2025-06-25,M3GAN 2.0,7.255,1175
2548,12162,4.4964,2008-10-10,The Hurt Locker,7.254,6045
2549,11816,4.1304,1981-12-04,On Golden Pond,7.3,502
2550,449406,1.9408,2021-07-30,Vivo,7.253,748
2551,391713,14.2909,2017-09-01,Lady Bird,7.3,8919
2552,75624,3.3649,2011-07-30,Naruto Shippuden the Movie: Blood Prison,7.253,693
2553,11450,2.5209,1994-08-25,Quiz Show,7.253,967
2554,9609,1.9777,1992-09-16,Of Mice and Men,7.253,699
2555,8393,4.405,1980-09-10,The Gods Must Be Crazy,7.253,1285
2556,4107,0.903,2002-01-25,Bloody Sunday,7.253,336
2557,837,13.5396,1983-02-04,Videodrome,7.253,2416
2558,594328,2.4697,2020-08-27,Phineas and Ferb the Movie: Candace Against the Universe,7.3,397
2559,375315,1.0715,2016-06-24,The Salesman,7.252,919
2560,375315,1.0715,2016-06-24,The Salesman,7.252,919
2561,45958,1.825,2010-10-20,Biutiful,7.252,1186
2562,34134,2.608,2010-01-25,Barbie in A Mermaid Tale,7.252,802
2563,8374,2.9211,1999-01-22,The Boondock Saints,7.252,2619
2564,4588,10.9114,2007-09-24,"Lust, Caution",7.3,778
2565,2639,2.1951,1997-12-12,Deconstructing Harry,7.252,1031
2566,830,3.8497,1956-03-02,Forbidden Planet,7.252,1032
2567,483980,2.3696,2018-02-16,Z-O-M-B-I-E-S,7.251,760
2568,13933,0.9195,2005-06-21,One Man Band,7.251,595
2569,11368,6.6132,1985-01-18,Blood Simple,7.251,1585
2570,10440,1.1854,1993-05-02,Manhattan Murder Mystery,7.251,1160
2571,590,2.4882,2002-12-27,The Hours,7.251,1845
2572,10938,13.6228,1996-06-21,Beautiful Thing,7.25,336
2573,901362,4.0704,2023-10-12,Trolls Band Together,7.249,964
2574,547258,1.4784,2019-09-04,Play,7.249,363
2575,140607,13.6847,2015-12-15,Star Wars: The Force Awakens,7.249,20321
2576,109445,23.5002,2013-11-20,Frozen,7.249,17392
2577,923939,2.3429,2023-09-20,The Wonderful Story of Henry Sugar,7.2,1321
2578,710356,2.618,2020-10-16,2 Hearts,7.248,644
2579,12900,8.7278,2001-05-19,Conspiracy,7.2,458
2580,451,4.5746,1995-10-27,Leaving Las Vegas,7.2,1602
2581,1419406,127.9577,2025-08-16,The Shadow's Edge,7.263,465
2582,446893,5.6447,2020-03-11,Trolls World Tour,7.247,2244
2583,403450,0.2861,2016-10-27,At War for Love,7.2,515
2584,392982,3.052,2017-10-13,Marshall,7.246,667
2585,121875,3.7384,2012-09-26,In the House,7.2,897
2586,69735,1.654,2011-09-27,Batman: Year One,7.247,1032
2587,17379,8.2682,2006-01-13,Last Holiday,7.247,848
2588,271674,2.0484,2015-03-12,Suite Française,7.246,1137
2589,11578,0.8555,1953-06-05,The Return of Don Camillo,7.246,303
2590,1850,2.5252,1999-12-22,Man on the Moon,7.246,1939
2591,79707,2.5316,2011-05-07,Children Who Chase Lost Voices,7.2,773
2592,19597,5.3989,2009-07-01,The Hedgehog,7.245,411
2593,11072,3.3812,1974-02-07,Blazing Saddles,7.245,2027
2594,10722,1.0929,1995-10-20,The Day of the Beast,7.245,596
2595,8844,7.2185,1995-12-15,Jumanji,7.245,11143
2596,465136,4.181,2018-02-22,Every Day,7.244,2286
2597,399579,11.9265,2019-01-31,Alita: Battle Angel,7.244,9836
2598,1100099,6.7362,2024-10-10,We Live in Time,7.243,1203
2599,50848,0.4767,2010-11-24,The Names of Love,7.243,327
2600,11177,1.9594,1985-03-08,Mask,7.243,483
2601,70670,3.1508,2011-08-26,Headhunters,7.242,1335
2602,14047,1.7226,2007-12-25,The Great Debaters,7.242,685
2603,10360,1.2748,2008-05-15,Hunger,7.242,1185
2604,13446,2.136,1987-06-19,Withnail & I,7.241,610
2605,10150,5.1078,1982-11-19,The Last Unicorn,7.2,576
2606,3080,1.0879,1935-08-29,Top Hat,7.2,323
2607,360606,2.7916,2016-06-24,Adventures in Babysitting,7.24,436
2608,113082,2.6702,2012-02-04,Berserk: The Golden Age Arc I - The Egg of the King,7.2,533
2609,75258,4.4796,2012-08-17,Secret of the Wings,7.24,1344
2610,417678,4.8696,2017-05-18,"Everything, Everything",7.239,3738
2611,346364,16.1177,2017-09-06,It,7.239,20120
2612,51497,1.7576,2011-04-20,Fast Five,7.239,8735
2613,26405,4.0026,1971-07-21,Wake in Fright,7.2,329
2614,1538,15.3251,2004-08-04,Collateral,7.239,6141
2615,246,1.4886,2003-09-06,Zatoichi,7.239,935
2616,296098,4.2482,2015-10-15,Bridge of Spies,7.238,7185
2617,250480,2.3467,1977-03-11,The Many Adventures of Winnie the Pooh,7.2,1137
2618,67884,3.8854,2011-03-24,Chinese Take-Away,7.238,431
2619,403,2.807,1989-12-13,Driving Miss Daisy,7.238,1740
2620,403,2.807,1989-12-13,Driving Miss Daisy,7.238,1740
2621,324849,8.0524,2017-02-08,The Lego Batman Movie,7.2,5319
2622,15600,1.4473,1982-02-12,Missing,7.2,418
2623,844,2.439,2004-10-20,2046,7.237,1046
2624,949423,4.8048,2022-09-16,Pearl,7.236,2474
2625,17687,1.1825,1931-04-23,The Public Enemy,7.2,381
2626,3086,0.9407,1941-02-25,The Lady Eve,7.236,388
2627,902,1.5634,1995-05-17,The City of Lost Children,7.236,1187
2628,170,13.1417,2002-10-31,28 Days Later,7.236,8282
2629,497582,21.1723,2020-09-23,Enola Holmes,7.235,6459
2630,330457,7.7253,2019-11-20,Frozen II,7.235,10179
2631,198277,2.9741,2014-06-27,Begin Again,7.235,3957
2632,57447,0.7421,1976-08-20,The House with Laughing Windows,7.235,385
2633,19067,8.4423,1977-08-31,The Duellists,7.235,614
2634,16646,1.5686,2002-05-22,Russian Ark,7.234,500
2635,1725,8.5937,1961-12-13,West Side Story,7.234,2005
2636,807196,2.4554,2021-07-05,Boiling Point,7.233,718
2637,8424,1.2447,2003-09-17,Love Me If You Dare,7.2,1856
2638,5825,6.1069,1989-11-30,National Lampoon's Christmas Vacation,7.233,2650
2639,3121,2.4162,1975-06-11,Nashville,7.233,453
2640,413279,3.0773,2016-08-28,Team Thor,7.228,569
2641,152780,1.1131,2013-05-17,The Past,7.232,602
2642,72570,23.7036,2012-02-05,The Vow,7.2,4203
2643,21641,0.6809,2009-03-27,The Damned United,7.232,678
2644,9660,4.8101,1959-12-05,Operation Petticoat,7.2,406
2645,9652,4.3414,1975-02-28,The Passenger,7.232,529
2646,6619,1.4349,1971-03-05,Death in Venice,7.232,530
2647,1725,8.5937,1961-12-13,West Side Story,7.232,2002
2648,823452,4.3356,2023-12-25,The Boys in the Boat,7.233,333
2649,211387,1.6356,2013-10-04,Marvel One-Shot: Agent Carter,7.231,850
2650,33954,0.7427,1966-05-04,The Hawks and the Sparrows,7.231,360
2651,1621,4.6157,1983-06-07,Trading Places,7.231,3589
2652,899112,4.6695,2022-11-30,Violent Night,7.23,2494
2653,432616,0.7201,2017-12-20,Promise at Dawn,7.2,508
2654,10795,2.1369,2006-11-01,Tell No One,7.23,1485
2655,374205,9.8912,2016-07-23,One Piece Film: GOLD,7.2,529
2656,336845,5.6802,2015-05-02,Cleveland Abduction,7.229,414
2657,112949,2.1833,2013-02-07,Safe Haven,7.229,2398
2658,35690,2.1426,2010-03-31,The Last Song,7.2,3371
2659,25205,0.7959,2009-11-04,The Concert,7.229,522
2660,15152,2.7951,2006-04-19,"OSS 117: Cairo, Nest of Spies",7.229,1829
2661,12622,1.5272,1989-08-12,Violent Cop,7.229,402
2662,251,18.2856,1990-07-13,Ghost,7.229,5921
2663,453395,12.0771,2022-05-04,Doctor Strange in the Multiverse of Madness,7.228,10107
2664,413279,3.0773,2016-08-28,Team Thor,7.228,569
2665,317557,1.6876,2016-09-23,Queen of Katwe,7.228,460
2666,257211,10.3763,2015-09-23,The Intern,7.228,7194
2667,209274,18.4489,2013-10-25,Ida,7.228,1047
2668,268,14.959,1989-06-21,Batman,7.228,8438
2669,846214,1.2241,2021-07-07,"The Good, the Bart, and the Loki",7.227,687
2670,546121,3.6781,2020-11-20,Run,7.227,2820
2671,6537,2.4271,2007-05-20,The Orphanage,7.227,3072
2672,5176,4.7289,2007-09-06,3:10 to Yuma,7.227,3938
2673,874299,0.6921,2021-11-25,South Park: Post COVID,7.226,387
2674,321528,1.2708,2015-04-03,Batman vs. Robin,7.226,979
2675,20367,2.9233,1945-11-30,Detour,7.226,399
2676,18947,1.9235,2009-04-01,The Boat That Rocked,7.225,2253
2677,12598,0.9448,1971-08-31,Joe: The Busybody,7.225,331
2678,11035,1.23,1972-03-16,Roma,7.225,354
2679,3019,1.5025,1931-12-24,Dr. Jekyll and Mr. Hyde,7.225,322
2680,2014,0.7233,2007-09-27,The Edge of Heaven,7.2,348
2681,11850,3.0347,1978-12-20,Invasion of the Body Snatchers,7.223,1280
2682,4710,5.0259,1966-03-22,Masculin Féminin,7.2,414
2683,1209290,2.2369,2024-07-15,Justice League: Crisis on Infinite Earths Part Three,7.2,313
2684,811634,1.9195,2021-04-02,The Monkey King: Reborn,7.2,338
2685,10625,13.1775,2004-04-30,Mean Girls,7.222,9338
2686,9701,1.6457,2005-02-12,North Country,7.222,722
2687,948713,4.7364,2023-04-14,The Last Kingdom: Seven Kings Must Die,7.221,798
2688,197082,0.7914,2013-05-28,Venus in Fur,7.221,739
2689,177677,10.3904,2015-07-28,Mission: Impossible - Rogue Nation,7.221,9565
2690,70160,7.5913,2012-03-12,The Hunger Games,7.221,23048
2691,43920,1.2068,2010-04-24,Dog Pound,7.221,390
2692,26842,1.8462,1976-03-09,The Message,7.221,389
2693,19120,0.7261,1965-10-22,Juliet of the Spirits,7.2,333
2694,11020,3.1094,1975-09-02,Picnic at Hanging Rock,7.2,868
2695,9078,3.7715,1963-12-25,The Sword in the Stone,7.2,4052
2696,1420,1.1221,2005-11-16,Breakfast on Pluto,7.2,428
2697,256962,1.3235,2015-04-23,Little Boy,7.22,555
2698,220289,16.2924,2014-04-06,Coherence,7.22,3303
2699,114168,3.7848,2011-03-04,Perras,7.22,305
2700,34433,21.0375,1993-03-06,Dragon Ball Z: Broly - The Legendary Super Saiyan,7.2,977
2701,10086,1.796,1992-08-20,Man Bites Dog,7.22,988
2702,9303,7.7832,1996-09-13,Bound,7.2,1053
2703,8329,11.3351,2007-11-23,[REC],7.22,4777
2704,5590,1.181,1970-12-16,Donkey Skin,7.22,544
2705,998022,1.4104,2023-05-04,The Teachers' Lounge,7.2,677
2706,168259,9.7219,2015-04-01,Furious 7,7.219,11166
2707,11986,2.3566,1986-04-09,Betty Blue,7.219,454
2708,365045,2.8006,2015-12-10,Heidi,7.2,426
2709,1640,15.8081,2005-05-06,Crash,7.218,3782
2710,583689,1.2227,2021-03-03,Moxie,7.217,844
2711,429200,3.2438,2017-08-11,Good Time,7.218,3049
2712,345920,13.2643,2016-12-15,Collateral Beauty,7.217,5515
2713,281338,10.1685,2017-07-11,War for the Planet of the Apes,7.2,9588
2714,23168,10.299,2010-09-15,The Town,7.217,5515
2715,11713,8.5584,1972-03-22,Fist of Fury,7.217,1046
2716,10528,7.3246,2009-12-23,Sherlock Holmes,7.217,14613
2717,2055,3.3328,2003-08-11,Open Range,7.217,1181
2718,364689,17.3641,2017-12-09,Ferdinand,7.216,3043
2719,129112,0.5931,2012-12-06,Wadjda,7.216,506
2720,129112,0.5931,2012-12-06,Wadjda,7.216,506
2721,53486,0.5306,2006-10-01,The Family Friend,7.216,305
2722,20246,8.5021,1946-06-02,The Stranger,7.216,625
2723,15906,2.2384,2005-10-04,Barbie and the Magic of Pegasus,7.2,762
2724,10243,1.8036,1965-12-15,The Flight of the Phoenix,7.2,359
2725,10139,3.2753,2008-11-05,Milk,7.216,2366
2726,850,6.1176,1983-11-18,A Christmas Story,7.216,1388
2727,607,8.2337,1997-07-02,Men in Black,7.216,14619
2728,56831,1.5144,2011-02-12,The Sunset Limited,7.215,494
2729,5902,3.2484,1977-06-15,A Bridge Too Far,7.215,906
2730,2567,5.1253,2004-12-17,The Aviator,7.2,5733
2731,2355,2.036,2007-03-22,Reign Over Me,7.215,1149
2732,1885,9.7793,1984-06-22,The Karate Kid,7.215,4610
2733,116745,8.6338,2013-12-18,The Secret Life of Walter Mitty,7.214,8106
2734,10198,9.2369,2009-12-08,The Princess and the Frog,7.214,6023
2735,9820,9.7495,1998-07-28,The Parent Trap,7.214,4460
2736,614930,3.8214,2023-07-31,Teenage Mutant Ninja Turtles: Mutant Mayhem,7.213,1539
2737,73624,0.5819,2011-09-02,The Man from the Future,7.213,383
2738,348657,0.7268,2018-05-22,Woman at War,7.212,429
2739,15196,13.7862,1985-12-13,Clue,7.212,1911
2740,15196,13.7862,1985-12-13,Clue,7.212,1911
2741,11524,11.0732,1981-03-27,Thief,7.212,808
2742,11287,5.7407,1992-07-01,A League of Their Own,7.2,1499
2743,614696,4.6438,2020-06-24,#Alive,7.211,2007
2744,425373,1.1252,2018-04-13,The Miracle Season,7.211,329
2745,204436,1.341,2014-01-29,Jack and the Cuckoo-Clock Heart,7.211,748
2746,42297,7.7481,2010-11-23,Burlesque,7.211,2353
2747,11176,1.9272,1979-06-22,The Muppet Movie,7.211,680
2748,504,2.3677,2003-12-24,Monster,7.211,2491
2749,306745,12.3329,2015-10-02,Freeheld,7.2,670
2750,298582,1.0071,2015-09-11,Full Out,7.21,348
2751,55931,2.6992,2003-05-09,The Animatrix,7.2,1729
2752,6479,8.5377,2007-12-12,I Am Legend,7.21,16601
2753,4415,1.8846,1998-05-01,Les Misérables,7.2,670
2754,1878,6.0463,1998-05-22,Fear and Loathing in Las Vegas,7.21,4943
2755,297762,16.5505,2017-05-30,Wonder Woman,7.209,20735
2756,91417,1.7871,2011-11-15,Dragons: Gift of the Night Fury,7.209,416
2757,50348,3.4755,2011-03-17,The Lincoln Lawyer,7.209,3560
2758,34584,8.954,1984-04-06,The NeverEnding Story,7.2,4303
2759,28966,1.1114,1927-08-12,Wings,7.209,314
2760,2654,2.2103,1995-02-03,In the Mouth of Madness,7.2,1852
2761,970348,1.4106,2023-09-29,The Old Oak,7.208,384
2762,795811,2.2399,2021-04-11,Wheel of Fortune and Fantasy,7.208,349
2763,11051,3.0351,1988-05-28,The Last Temptation of Christ,7.208,1166
2764,10772,7.2307,1966-04-06,Django,7.208,970
2765,863873,14.3164,2024-11-28,Caddo Lake,7.207,430
2766,315011,4.3486,2016-07-29,Shin Godzilla,7.207,1525
2767,9267,1.3016,1971-09-28,And Now for Something Completely Different,7.207,569
2768,955555,3.8576,2023-05-31,The Roundup 3: No Way Out,7.2,528
2769,632617,0.8722,2021-11-19,C'mon C'mon,7.206,749
2770,18030,2.0273,1955-04-28,Kiss Me Deadly,7.206,402
2771,11832,1.7064,1987-08-11,Babette's Feast,7.206,434
2772,10223,7.2244,1998-12-11,A Simple Plan,7.206,1051
2773,10178,1.1742,1954-06-24,The Caine Mutiny,7.206,359
2774,6978,3.4042,1986-05-30,Big Trouble in Little China,7.206,3263
2775,623,2.532,1988-07-15,A Fish Called Wanda,7.206,2376
2776,1002155,2.6019,2024-10-23,Monsieur Aznavour,7.205,320
2777,401104,1.3488,2017-01-22,To the Bone,7.205,3580
2778,353577,2.4423,2023-09-15,Love at First Sight,7.205,674
2779,14675,3.0756,1937-10-21,The Awful Truth,7.205,344
2780,11577,2.035,1973-05-23,Pat Garrett & Billy the Kid,7.205,449
2781,1716,1.0243,1980-09-17,The Last Metro,7.2,515
2782,778730,1.0341,2021-02-26,Crazy About Her,7.204,481
2783,152603,1.6196,2013-12-12,Only Lovers Left Alive,7.204,2361
2784,64246,1.3255,2010-08-21,Colorful,7.204,304
2785,25846,2.0936,2009-09-25,Baaria,7.204,663
2786,110398,1.7478,2012-08-09,No,7.203,461
2787,14359,13.8554,2008-12-12,Doubt,7.203,1876
2788,338189,0.9861,2016-09-21,It's Only the End of the World,7.2,1646
2789,10149,1.099,1995-06-09,Smoke,7.202,518
2790,931102,2.9256,2023-04-07,Ride On,7.2,395
2791,48254,0.9856,1997-09-12,Ovosodo,7.201,472
2792,16136,1.6644,1992-01-17,Juice,7.201,438
2793,9576,1.9786,1982-12-17,Tootsie,7.2,1892
2794,3543,1.1745,1987-11-12,Bagdad Cafe,7.2,432
2795,1254,1.3066,2006-09-06,"Don't Worry, I'm Fine",7.201,598
2796,761,1.3956,1976-10-27,The Wing or the Thigh?,7.202,955
2797,863873,14.3164,2024-11-28,Caddo Lake,7.207,430
2798,519035,1.4956,2018-09-21,Nappily Ever After,7.2,821
2799,363676,4.1917,2016-09-07,Sully,7.2,7614
2800,38684,7.0917,2011-03-11,Jane Eyre,7.2,1542
2801,1213,6.6233,1999-12-25,The Talented Mr. Ripley,7.2,4065
2802,436,0.8235,2004-01-18,Maria Full of Grace,7.2,420
2803,167,3.8914,2001-10-26,K-PAX,7.2,2676
2804,1076487,2.3062,2023-06-30,Warhorse One,7.199,322
2805,16085,2.5195,1968-09-19,Funny Girl,7.2,417
2806,90,7.4516,1984-12-05,Beverly Hills Cop,7.199,4505
2807,1272837,81.313,2026-01-14,28 Years Later: The Bone Temple,7.2,735
2808,446696,1.5794,2018-09-21,Life Itself,7.2,610
2809,363579,1.51,2016-09-07,The Age of Shadows,7.198,364
2810,14163,0.71,2007-08-09,Chak De! India,7.198,364
2811,12159,2.9663,1998-10-02,What Dreams May Come,7.198,2439
